,0,1,2,3,4
89,0.3916,0.0,0.0037068,0.002329414,0.6508664
90,0.396,0.0,0.0032554064,0.002813085,0.6443901
91,0.4004,0.0,0.0028321254,0.0032539743,0.6380936
92,0.4048,0.0,0.002428869,0.0036472857,0.6319538
93,0.4092,0.0,0.0020501744,0.0039887745,0.62595505
94,0.4136,0.0,0.0016877155,0.0042776084,0.620079
95,0.418,0.0,0.00133965,0.004513579,0.61431235
96,0.4224,0.0,0.0009987573,0.004697541,0.6086421
97,0.4268,0.0,0.0006681948,0.004833182,0.6030597
98,0.4312,0.0,0.00033698019,0.0049201674,0.59755445
99,0.4356,0.0,1.0722345e-05,0.0049643503,0.59212095
100,0.44,0.0,-0.00031511125,0.004964443,0.5867534
101,0.4444,0.0,-0.00063973723,0.0049283914,0.5814465
102,0.4488,0.0,-0.00096582284,0.0048560193,0.5761966
103,0.4532,0.0,-0.0012875005,0.0047535175,0.57100177
104,0.4576,0.0,-0.0016051701,0.004623997,0.56586
105,0.462,0.0,-0.0019196755,0.004470026,0.5607683
106,0.4664,0.0,-0.00222574,0.004295423,0.55572706
107,0.4708,0.0,-0.0025231908,0.004103696,0.5507335
108,0.4752,0.0,-0.0028066323,0.00389697,0.5457895
109,0.4796,0.0,-0.0030764716,0.0036777218,0.5408927
110,0.484,0.0,-0.0033292854,0.0034496926,0.5360428
111,0.4884,0.0,-0.0035615056,0.0032126792,0.53124046
112,0.4928,0.0,-0.003772601,0.002970438,0.5264853
113,0.4972,0.0,-0.003960665,0.002722448,0.5217756
114,0.5016,0.0,-0.004123414,0.0024729413,0.5171132
115,0.506,0.0,-0.004258562,0.0022205154,0.5124969
116,0.5104,0.0,-0.004367686,0.0019680564,0.5079261
117,0.5148,0.0,-0.0044474704,0.0017150418,0.5034011
118,0.5192,0.0,-0.004500683,0.0014630308,0.4989205
119,0.5236,0.0,-0.0045248712,0.0012128049,0.49448454
120,0.528,0.0,-0.004521024,0.00096387963,0.49009246
121,0.5324,0.0,-0.004489421,0.00071736384,0.48574436
122,0.5368,0.0,-0.0044347667,0.0004735189,0.48143736
123,0.5412,0.0,-0.004352021,0.00023478457,0.47717357
124,0.5456,0.0,-0.0042482605,-1.805899e-06,0.47294956
125,0.55,0.0,-0.004121566,-0.0002341393,0.46876603
126,0.5544,0.0,-0.003975416,-0.00046163812,0.46462125
127,0.5588,0.0,-0.0038096383,-0.00068423117,0.46051568
128,0.5632,0.0,-0.003627426,-0.00090153574,0.4564464
129,0.5676,0.0,-0.0034294592,-0.0011134245,0.45241413
130,0.572,0.0,-0.0032210774,-0.0013202482,0.44841662
131,0.5764,0.0,-0.0029992093,-0.0015199529,0.44445366
132,0.5808,0.0,-0.0027700947,-0.0017137018,0.44052148
133,0.5852,0.0,-0.002532335,-0.0019009615,0.4366227
134,0.5896,0.0,-0.0022927802,-0.0020818885,0.43275285
135,0.594,0.0,-0.0020465646,-0.0022550998,0.4289136
136,0.5984,0.0,-0.0017989923,-0.0024216722,0.42510152
137,0.6028,0.0,-0.001551281,-0.002581021,0.42131597
138,0.6072,0.0,-0.0013058633,-0.0027336846,0.41755578
139,0.6116,0.0,-0.0010621379,-0.0028786527,0.4138204
140,0.616,0.0,-0.0008214046,-0.0030164996,0.410108
141,0.6204,0.0,-0.00058597483,-0.003147036,0.40641838
142,0.6248,0.0,-0.00035750103,-0.0032701183,0.40274855
143,0.6292,0.0,-0.00013605526,-0.0033855285,0.39909816
144,0.6336,0.0,7.5982374e-05,-0.0034938667,0.39546478
145,0.638,0.0,0.00028204205,-0.0035945096,0.39185044
146,0.6424,0.0,0.00047850335,-0.003687627,0.38825262
147,0.6468,0.0,0.00066249893,-0.0037744709,0.38466823
148,0.6512,0.0,0.00083813147,-0.0038528156,0.38109857
149,0.6556,0.0,0.0010016002,-0.003925159,0.37754083
150,0.66,0.0,0.0011552954,-0.003990444,0.3739969
151,0.6644,0.0,0.0012947435,-0.0040493277,0.370462
152,0.6688,0.0,0.0014220816,-0.0041009355,0.3669358
153,0.6732,0.0,0.0015406699,-0.0041460055,0.36342087
154,0.6776,0.0,0.001642481,-0.004184727,0.3599108
155,0.682,0.0,0.0017338084,-0.0042172684,0.35640892
156,0.6864,0.0,0.0018144038,-0.0042436933,0.35291427
157,0.6908,0.0,0.001880986,-0.004263892,0.34942356
158,0.6952,0.0,0.0019366106,-0.0042785415,0.34593758
159,0.6996,0.0,0.0019799997,-0.004286578,0.34245515
160,0.704,0.0,0.0020108398,-0.004289828,0.3389742
161,0.7084,0.0,0.0020297533,-0.004287348,0.3354953
162,0.7128,0.0,0.0020376593,-0.004279579,0.33201844
163,0.7172,0.0,0.0020352309,-0.0042672213,0.32854143
164,0.7216,0.0,0.0020216873,-0.00424914,0.32506448
165,0.726,0.0,0.0019981388,-0.0042266715,0.32158613
166,0.7304,0.0,0.0019651134,-0.004198683,0.31810772
167,0.7348,0.0,0.001921926,-0.004167582,0.31462625
168,0.7392,0.0,0.0018675531,-0.004130872,0.31114027
169,0.7436,0.0,0.0018079765,-0.0040903282,0.30765295
170,0.748,0.0,0.0017378491,-0.004045477,0.3041613
171,0.7524,0.0,0.0016616536,-0.0039970786,0.30066577
172,0.7568,0.0,0.001577396,-0.003944834,0.2971654
173,0.7612,0.0,0.0014853964,-0.003889086,0.2936595
174,0.7656,0.0,0.001388161,-0.0038290538,0.29014796
175,0.77,0.0,0.0012850182,-0.0037662454,0.28662997
176,0.7744,0.0,0.001175994,-0.0036999534,0.28310558
177,0.7788,0.0,0.0010630202,-0.0036310605,0.2795746
178,0.7832,0.0,0.00094625703,-0.0035591722,0.27603617
179,0.7876,0.0,0.0008239156,-0.0034844477,0.27249038
180,0.792,0.0,0.0007004243,-0.0034062387,0.26893646
181,0.7964,0.0,0.00057173346,-0.0033261958,0.26537257
182,0.8008,0.0,0.0004434707,-0.0032434035,0.26180217
183,0.8052,0.0,0.00031279476,-0.0031587523,0.2582223
184,0.8096,0.0,0.00018030018,-0.003071974,0.25463378
185,0.814,0.0,4.904161e-05,-0.0029826334,0.2510357
186,0.8184,0.0,-8.382441e-05,-0.002892171,0.24742743
187,0.8228,0.0,-0.00021503936,-0.0027995142,0.24381106
188,0.8272,0.0,-0.00034761027,-0.0027057696,0.24018164
189,0.8316,0.0,-0.00047531386,-0.002610481,0.23654594
190,0.836,0.0,-0.00060242723,-0.0025134755,0.23289734
191,0.8404,0.0,-0.00072539656,-0.002415597,0.22924088
192,0.8448,0.0,-0.0008492831,-0.0023171774,0.22557132
193,0.8492,0.0,-0.00096679025,-0.002216779,0.22189166
194,0.8536,0.0,-0.0010796939,-0.0021161835,0.2182024
195,0.858,0.0,-0.0011888905,-0.0020146063,0.21450159
196,0.8624,0.0,-0.0012942232,-0.0019130885,0.21078867
197,0.8668,0.0,-0.001392836,-0.0018098897,0.2070666
198,0.8712,0.0,-0.0014835756,-0.0017064011,0.20333335
199,0.8756,0.0,-0.0015718701,-0.0016039666,0.19958624
200,0.88,0.0,-0.0016510119,-0.0015002422,0.19582997
201,0.8844,0.0,-0.0017240073,-0.0013968126,0.19206117
202,0.8888,0.0,-0.0017878471,-0.0012931813,0.1882831
203,0.8932,0.0,-0.0018460174,-0.0011904775,0.18449157
204,0.8976,0.0,-0.0018930144,-0.0010878968,0.18068984
205,0.902,0.0,-0.0019326971,-0.0009847803,0.17687634
206,0.9064,0.0,-0.0019616184,-0.00088325987,0.17305264
207,0.9108,0.0,-0.0019790796,-0.0007815453,0.16921829
208,0.9152,0.0,-0.0019897493,-0.0006817052,0.16537072
209,0.9196,0.0,-0.0019908797,-0.00058126677,0.16151032
210,0.924,0.0,-0.0019791236,-0.0004827929,0.1576415
211,0.9284,0.0,-0.001956331,-0.00038472025,0.15376109
212,0.9328,0.0,-0.0019214874,-0.00028774762,0.14986905
213,0.9372,0.0,-0.00187623,-0.00019156342,0.14596584
214,0.9416,0.0,-0.0018182981,-9.761163e-05,0.14205126
215,0.946,0.0,-0.0017477785,-4.24724e-06,0.13812566
216,0.9504,0.0,-0.0016640269,8.780564e-05,0.1341891
217,0.9548,0.0,-0.0015670275,0.00017839036,0.13024232
218,0.9592,0.0,-0.00145843,0.00026678157,0.12628359
219,0.9636,0.0,-0.0013361062,0.00035412912,0.12231496
220,0.968,0.0,-0.0011981713,0.00043852068,0.11833459
221,0.9724,0.0,-0.0010481119,0.0005229032,0.11434515
222,0.9768,0.0,-0.00088098744,0.0006042314,0.110345334
223,0.9812,0.0,-0.0007018501,0.0006845711,0.10633287
224,0.9856,0.0,-0.000506633,0.0007620799,0.102311596
225,0.99,0.0,-0.00029428082,0.00083725987,0.09828091
226,0.9944,0.0,-7.058705e-05,0.0009113391,0.09423818
227,0.9988,0.0,0.00016857646,0.0009822012,0.09018542
228,1.0032,0.0,0.0004275787,0.0010512853,0.08612469
229,1.0076,0.0,0.0006971958,0.0011179483,0.0820518
230,1.012,0.0,0.000987739,0.001181552,0.07797152
231,1.0164,0.0,0.001293821,0.0012443061,0.07388139
232,1.0208,0.0,0.0016140117,0.0013041528,0.069780156
233,1.0252,0.0,0.0019519797,0.0013597776,0.06567074
234,1.0296,0.0,0.0023051198,0.0014142168,0.061550736
235,1.034,0.0,0.0026787736,0.0014653782,0.05742331
236,1.0384,0.0,0.0030654974,0.001514096,0.05328536
237,1.0428,0.0,0.0034708984,0.0015600199,0.049139082
238,1.0472,0.0,0.0038939966,0.0016028137,0.044984117
239,1.0516,0.0,0.0043348875,0.0016437451,0.04082033
240,1.056,0.0,0.004791023,0.00168074,0.03664747
241,1.0604,0.0,0.0052661863,0.001714703,0.03246714
242,1.0648,0.0,0.0057606734,0.0017452147,0.02827987
243,1.0692,0.0,0.006269282,0.0017732796,0.024081051
244,1.0736,0.0,0.00679762,0.001797938,0.019876018
245,1.078,0.0,0.007344143,0.0018196561,0.01566331
246,1.0824,0.0,0.00790564,0.001837765,0.011439949
247,1.0868,0.0,0.008488792,0.0018537298,0.007212624
248,1.0912,0.0,0.009089536,0.0018643655,0.0029761195
249,1.0956,0.0,0.0097073475,0.0018730969,-0.0012672395
250,1.1,0.0,0.010345296,0.0018785431,-0.0055170506
251,0.0,0.0041,0.036727652,-0.00019496019,2.4057386
252,0.0044,0.0041,0.035638273,-0.00352285,2.4010997
253,0.0088,0.0041,0.034891456,-0.006675623,2.3960364
254,0.0132,0.0041,0.034477293,-0.009653265,2.3905158
255,0.0176,0.0041,0.034388363,-0.012454719,2.384506
256,0.022,0.0041,0.034611423,-0.015078351,2.3779736
257,0.0264,0.0041,0.03513842,-0.017522018,2.370884
258,0.0308,0.0041,0.035953492,-0.019784058,2.3632023
259,0.0352,0.0041,0.037044603,-0.02186121,2.354894
260,0.0396,0.0041,0.0383976,-0.02375166,2.3459227
261,0.044,0.0041,0.039997038,-0.025452387,2.3362541
262,0.0484,0.0041,0.041828398,-0.026961649,2.325852
263,0.0528,0.0041,0.043874163,-0.028277548,2.3146815
264,0.0572,0.0041,0.04611823,-0.029398251,2.3027108
265,0.0616,0.0041,0.048543233,-0.030322595,2.2899058
266,0.066,0.0041,0.05113004,-0.031051295,2.2762372
267,0.0704,0.0041,0.053861987,-0.03158459,2.2616751
268,0.0748,0.0041,0.056716625,-0.031925756,2.2461956
269,0.0792,0.0041,0.059672844,-0.032078993,2.2297747
270,0.0836,0.0041,0.06270579,-0.032052394,2.2123952
271,0.088,0.0041,0.06579211,-0.03185594,2.1940427
272,0.0924,0.0041,0.068902194,-0.031504177,2.1747077
273,0.0968,0.0041,0.072005056,-0.031014891,2.1543865
274,0.1012,0.0041,0.07507067,-0.030409617,2.1330795
275,0.1056,0.0041,0.078066714,-0.029713104,2.1107962
276,0.11,0.0041,0.080960155,-0.028952513,2.0875497
277,0.1144,0.0041,0.08372226,-0.028154882,2.0633605
278,0.1188,0.0041,0.0863264,-0.02734733,2.0382545
279,0.1232,0.0041,0.08875367,-0.026553268,2.0122635
280,0.1276,0.0041,0.09098836,-0.025792545,1.985425
281,0.132,0.0041,0.0930234,-0.025076255,1.9577808
282,0.1364,0.0041,0.09486015,-0.02440878,1.9293756
283,0.1408,0.0041,0.0965108,-0.0237865,1.9002603
284,0.1452,0.0041,0.09799405,-0.02319708,1.8704839
285,0.1496,0.0041,0.0993279,-0.022621335,1.8401009
286,0.154,0.0041,0.10053977,-0.022034954,1.8091652
287,0.1584,0.0041,0.10165792,-0.02141076,1.777732
288,0.1628,0.0041,0.102703996,-0.020724868,1.7458603
289,0.1672,0.0041,0.10370146,-0.019955387,1.713606
290,0.1716,0.0041,0.104664,-0.019086733,1.6810312
291,0.176,0.0041,0.10559647,-0.018115258,1.6481963
292,0.1804,0.0041,0.106502645,-0.017041832,1.6151667
293,0.1848,0.0041,0.1073709,-0.015882703,1.5820098
294,0.1892,0.0041,0.10818487,-0.01465954,1.5487944
295,0.1936,0.0041,0.10893166,-0.013404485,1.5155973
296,0.198,0.0041,0.10958007,-0.012154786,1.4824909
297,0.2024,0.0041,0.11011121,-0.010948305,1.4495543
298,0.2068,0.0041,0.11050073,-0.009823666,1.4168655
299,0.2112,0.0041,0.1107293,-0.008814145,1.3845034
300,0.2156,0.0041,0.11077827,-0.007947428,1.3525447
301,0.22,0.0041,0.110644385,-0.0072394633,1.3210626
302,0.2244,0.0041,0.11032434,-0.006695111,1.2901262
303,0.2288,0.0041,0.10982501,-0.006307291,1.2598006
304,0.2332,0.0041,0.109155826,-0.0060553127,1.2301425
305,0.2376,0.0041,0.10834124,-0.005906413,1.2012028
306,0.242,0.0041,0.10740114,-0.005820983,1.1730233
307,0.2464,0.0041,0.10636718,-0.005751742,1.1456388
308,0.2508,0.0041,0.1052669,-0.0056561762,1.1190774
309,0.2552,0.0041,0.10412575,-0.005491126,1.0933596
310,0.2596,0.0041,0.10297648,-0.0052247215,1.0684968
311,0.264,0.0041,0.10184082,-0.004841121,1.044498
312,0.2684,0.0041,0.100734875,-0.004337577,1.0213615
313,0.2728,0.0041,0.09967706,-0.003733839,0.99908805
314,0.2772,0.0041,0.09867233,-0.0030609474,0.97766626
315,0.2816,0.0041,0.09772576,-0.0023666127,0.9570882
316,0.286,0.0041,0.096831374,-0.001695554,0.937338
317,0.2904,0.0041,0.09598307,-0.0010995825,0.9184002
318,0.2948,0.0041,0.09516367,-0.0006193387,0.9002564
319,0.2992,0.0041,0.09435686,-0.0002820325,0.8828878
320,0.3036,0.0041,0.09353746,-9.917401e-05,0.8662733
321,0.308,0.0041,0.09268559,-6.55114e-05,0.8503938
322,0.3124,0.0041,0.091781996,-0.0001600871,0.8352288
323,0.3168,0.0041,0.09080485,-0.00035104624,0.8207573
324,0.3212,0.0041,0.089735314,-0.0005960846,0.80695736
325,0.3256,0.0041,0.08856598,-0.000856348,0.79380816
326,0.33,0.0041,0.08729062,-0.0010884086,0.7812868
327,0.3344,0.0041,0.08590734,-0.0012613082,0.769369
328,0.3388,0.0041,0.08442659,-0.0013497889,0.75803083
329,0.3432,0.0041,0.08285624,-0.001338835,0.74724495
330,0.3476,0.0041,0.081216104,-0.0012220887,0.7369841
331,0.352,0.0041,0.07951884,-0.0010016421,0.7272178
332,0.3564,0.0041,0.07778751,-0.00068780454,0.7179156
333,0.3608,0.0041,0.07603636,-0.00029424424,0.7090455
334,0.3652,0.0041,0.07428822,0.0001617154,0.7005758
335,0.3696,0.0041,0.07255262,0.00066126406,0.69247264
336,0.374,0.0041,0.07084666,0.0011870771,0.6847051
337,0.3784,0.0041,0.06917816,0.0017211731,0.6772415
338,0.3828,0.0041,0.0675547,0.0022518826,0.6700511
339,0.3872,0.0041,0.06598047,0.0027637654,0.6631059
340,0.3916,0.0041,0.064457685,0.0032466005,0.6563794
341,0.396,0.0041,0.06298415,0.003695467,0.6498467
342,0.4004,0.0041,0.06156076,0.004101713,0.6434854
343,0.4048,0.0041,0.060182266,0.004462813,0.63727576
344,0.4092,0.0041,0.058849536,0.0047749844,0.631201
345,0.4136,0.0041,0.057556514,0.0050392086,0.62524533
346,0.418,0.0041,0.056300722,0.0052543753,0.6193948
347,0.4224,0.0041,0.055079054,0.005420288,0.61363924
348,0.4268,0.0041,0.053890362,0.0055371555,0.6079689
349,0.4312,0.0041,0.05273278,0.005609201,0.6023768
350,0.4356,0.0041,0.051604815,0.005638548,0.5968565
351,0.44,0.0041,0.050503865,0.005625359,0.5914013
352,0.4444,0.0041,0.049434304,0.0055743284,0.58600926
353,0.4488,0.0041,0.04839404,0.005487839,0.58067644
354,0.4532,0.0041,0.047385566,0.0053696414,0.5754011
355,0.4576,0.0041,0.046406344,0.005223441,0.57017946
356,0.462,0.0041,0.045463394,0.005050891,0.565013
357,0.4664,0.0041,0.044552337,0.004855247,0.55989754
358,0.4708,0.0041,0.04367818,0.004641025,0.5548338
359,0.4752,0.0041,0.042842172,0.0044098613,0.5498221
360,0.4796,0.0041,0.042045783,0.00416488,0.5448601
361,0.484,0.0041,0.0412908,0.003907445,0.5399492
362,0.4884,0.0041,0.04057655,0.0036421746,0.5350876
363,0.4928,0.0041,0.039906353,0.0033689928,0.5302757
364,0.4972,0.0041,0.039278693,0.003090214,0.5255131
365,0.5016,0.0041,0.038693365,0.0028075145,0.520798
366,0.506,0.0041,0.038154695,0.0025226525,0.5161336
367,0.5104,0.0041,0.037659146,0.0022359728,0.5115168
368,0.5148,0.0041,0.037204355,0.0019497162,0.5069463
369,0.5192,0.0041,0.03679358,0.0016656715,0.50242317
370,0.5236,0.0041,0.03642321,0.0013827649,0.49794644
371,0.528,0.0041,0.03609319,0.0011022986,0.4935161
372,0.5324,0.0041,0.035801515,0.0008261241,0.48912996
373,0.5368,0.0041,0.035546016,0.0005537903,0.48478734
374,0.5412,0.0041,0.03532564,0.0002879248,0.48048925
375,0.5456,0.0041,0.03513665,2.6398988e-05,0.47623265
376,0.55,0.0041,0.03497919,-0.00022960783,0.4720169
377,0.5544,0.0041,0.034851484,-0.00047872218,0.46784246
378,0.5588,0.0041,0.03474894,-0.0007217452,0.4637071
379,0.5632,0.0041,0.034670975,-0.0009564102,0.45961
380,0.5676,0.0041,0.03461155,-0.0011850995,0.45554805
381,0.572,0.0041,0.03457528,-0.0014053002,0.4515239
382,0.5764,0.0041,0.034555335,-0.0016180067,0.44753307
383,0.5808,0.0041,0.034550034,-0.0018217489,0.443577
384,0.5852,0.0041,0.034559816,-0.0020181912,0.43965235
385,0.5896,0.0041,0.0345779,-0.0022055528,0.43575752
386,0.594,0.0041,0.03460968,-0.0023845623,0.43189472
387,0.5984,0.0041,0.034644987,-0.0025551766,0.42805743
388,0.6028,0.0041,0.034689285,-0.0027167546,0.4242496
389,0.6072,0.0041,0.034738015,-0.002869851,0.4204672
390,0.6116,0.0041,0.034788143,-0.0030153622,0.41670883
391,0.616,0.0041,0.034840215,-0.0031511362,0.41297394
392,0.6204,0.0041,0.03489258,-0.0032786292,0.40926063
393,0.6248,0.0041,0.03494462,-0.003397618,0.40556887
394,0.6292,0.0041,0.03499537,-0.0035083257,0.40189666
395,0.6336,0.0041,0.035042964,-0.003611585,0.3982435
396,0.638,0.0041,0.035087638,-0.0037056368,0.39460698
397,0.6424,0.0041,0.035127554,-0.0037936019,0.39098752
398,0.6468,0.0041,0.035163686,-0.0038717173,0.38738284
399,0.6512,0.0041,0.035192557,-0.003943486,0.3837928
400,0.6556,0.0041,0.035214126,-0.0040073837,0.380213
401,0.66,0.0041,0.035230163,-0.0040639355,0.37664568
402,0.6644,0.0041,0.03524136,-0.004113946,0.3730912
403,0.6688,0.0041,0.035244852,-0.004157077,0.36954582
404,0.6732,0.0041,0.03524108,-0.004192129,0.36600906
405,0.6776,0.0041,0.03522726,-0.0042219153,0.36247924
406,0.682,0.0041,0.035207912,-0.004245076,0.35895577
407,0.6864,0.0041,0.03518105,-0.0042622695,0.35544038
408,0.6908,0.0041,0.03514422,-0.00427277,0.35192892
409,0.6952,0.0041,0.035102654,-0.004277262,0.34842235
410,0.6996,0.0041,0.03505281,-0.0042773797,0.34491923
411,0.704,0.0041,0.03499339,-0.0042716274,0.34141812
412,0.7084,0.0041,0.034928985,-0.004260791,0.3379197
413,0.7128,0.0041,0.034854967,-0.004244332,0.33442175
414,0.7172,0.0041,0.034776878,-0.004223353,0.33092552
415,0.7216,0.0041,0.034688447,-0.004197832,0.32742646
416,0.726,0.0041,0.034595184,-0.00416704,0.32392812
417,0.7304,0.0041,0.034495883,-0.0041325535,0.32042843
418,0.7348,0.0041,0.03439112,-0.0040935036,0.3169268
419,0.7392,0.0041,0.034282807,-0.0040505473,0.3134238
420,0.7436,0.0041,0.0341642,-0.0040043304,0.30991408
421,0.748,0.0041,0.034043886,-0.003953727,0.3064027
422,0.7524,0.0041,0.0339199,-0.0038990716,0.3028877
423,0.7568,0.0041,0.033790056,-0.0038418213,0.29936627
424,0.7612,0.0041,0.033657312,-0.003780913,0.29584122
425,0.7656,0.0041,0.033520155,-0.003717701,0.29230815
426,0.77,0.0041,0.033382293,-0.0036513272,0.28877214
427,0.7744,0.0041,0.033241156,-0.0035818403,0.28522757
428,0.7788,0.0041,0.03309857,-0.003509405,0.2816778
429,0.7832,0.0041,0.032954175,-0.0034342725,0.27811894
430,0.7876,0.0041,0.0328068,-0.0033582777,0.27455243
431,0.792,0.0041,0.032662123,-0.0032791845,0.27097932
432,0.7964,0.0041,0.032514762,-0.0031975221,0.26739797
433,0.8008,0.0041,0.032368585,-0.0031141732,0.26380724
434,0.8052,0.0041,0.032223064,-0.0030297195,0.26020768
435,0.8096,0.0041,0.032080427,-0.0029428932,0.2566006
436,0.814,0.0041,0.03193828,-0.002854912,0.25298375
437,0.8184,0.0041,0.031797256,-0.0027653836,0.2493559
438,0.8228,0.0041,0.0316618,-0.0026747512,0.24572171
439,0.8272,0.0041,0.03152482,-0.0025832409,0.24207357
440,0.8316,0.0041,0.03139626,-0.0024899084,0.23841979
441,0.836,0.0041,0.031266388,-0.0023964858,0.23475151
442,0.8404,0.0041,0.031142883,-0.0023018783,0.23107406
443,0.8448,0.0041,0.031027177,-0.002206727,0.2273883
444,0.8492,0.0041,0.030914549,-0.0021113728,0.22369088
445,0.8536,0.0041,0.030807689,-0.002014746,0.2199826
446,0.858,0.0041,0.030705348,-0.0019190706,0.21626326
447,0.8624,0.0041,0.030611727,-0.0018222731,0.21253383
